time_s,head_px,head_py,head_pz,head_qx,head_qy,head_qz,head_qw,gaze_px,gaze_py,gaze_pz,gaze_dx,gaze_dy,gaze_dz
31.203271,-0.005625,-0.001449,0.008610,0.031880,-0.000969,-0.006252,0.999472,-0.004931,0.003373,0.011889,0.010174,-0.199615,0.979822
31.219972,-0.005654,-0.001487,0.008683,0.031530,-0.000745,-0.006008,0.999485,-0.004974,0.003355,0.011893,0.011713,-0.201874,0.979342
31.236736,-0.005708,-0.001780,0.008676,0.031295,-0.000638,-0.005771,0.999493,-0.004935,0.003373,0.011912,0.011142,-0.200668,0.979596
31.270003,-0.005863,-0.002147,0.008804,0.031736,-0.000719,-0.005373,0.999482,-0.004913,0.003336,0.011966,0.008707,-0.204755,0.978775
31.286670,-0.005868,-0.002221,0.008841,0.032353,-0.000877,-0.005489,0.999461,-0.004839,0.003286,0.012019,-0.003265,-0.205036,0.978749
31.319773,-0.005975,-0.002355,0.008872,0.033829,-0.001368,-0.005700,0.999411,-0.004993,0.003081,0.012098,0.004192,-0.209597,0.977779
31.336770,-0.005973,-0.002395,0.008860,0.034361,-0.001415,-0.005966,0.999391,-0.005035,0.003002,0.012144,0.005513,-0.216035,0.976370
31.369852,-0.005996,-0.002309,0.008814,0.035030,-0.001073,-0.006369,0.999365,-0.005155,0.002640,0.012282,0.009927,-0.211658,0.977293
31.386910,-0.005983,-0.002135,0.008851,0.035045,-0.000698,-0.006324,0.999366,-0.005070,0.002636,0.012218,-0.002643,-0.218724,0.975783
31.419918,-0.005904,-0.002007,0.009028,0.034296,-0.000227,-0.005733,0.999395,-0.005050,0.002531,0.012354,0.000357,-0.215912,0.976413
31.453428,-0.005996,-0.002311,0.008991,0.033198,-0.000291,-0.005023,0.999436,-0.005087,0.002658,0.012318,0.000889,-0.214900,0.976636
31.470365,-0.006048,-0.002403,0.008971,0.032922,-0.000537,-0.004779,0.999446,-0.005122,0.002727,0.012386,0.006549,-0.218352,0.975848
31.487117,-0.006019,-0.002382,0.008999,0.032940,-0.000839,-0.004728,0.999446,-0.005197,0.002783,0.012369,0.013118,-0.217963,0.975869
31.520259,-0.005920,-0.002203,0.009051,0.033370,-0.001199,-0.005387,0.999428,-0.005160,0.002811,0.012445,0.003766,-0.219873,0.975521
31.536935,-0.005895,-0.002308,0.008935,0.033725,-0.001198,-0.005805,0.999414,-0.005142,0.002757,0.012486,0.001403,-0.218935,0.975739
31.570121,-0.005752,-0.002122,0.008866,0.034084,-0.001188,-0.006185,0.999399,-0.005136,0.002658,0.012439,0.001664,-0.213342,0.976976
31.587074,-0.005678,-0.001900,0.008872,0.034131,-0.000909,-0.006442,0.999396,-0.005112,0.002707,0.012470,0.006782,-0.217945,0.975938
31.604000,-0.005515,-0.001777,0.008838,0.033819,-0.000487,-0.006686,0.999406,-0.005061,0.002737,0.012448,0.003659,-0.220180,0.975452
31.637258,-0.005518,-0.001689,0.008824,0.032759,0.000083,-0.006408,0.999443,-0.004890,0.002877,0.012359,0.003996,-0.223130,0.974781
31.670764,-0.005443,-0.002004,0.008820,0.031574,-0.000040,-0.005525,0.999486,-0.004770,0.003031,0.012354,0.003333,-0.219893,0.975518
31.687928,-0.005465,-0.002102,0.008803,0.031518,-0.000302,-0.005256,0.999489,-0.004642,0.003128,0.012423,0.001729,-0.221056,0.975260
31.720894,-0.005457,-0.002062,0.008679,0.032122,-0.000989,-0.005264,0.999470,-0.004590,0.003143,0.012427,0.001442,-0.216507,0.976280
31.754609,-0.005444,-0.002055,0.008579,0.032670,-0.001503,-0.005845,0.999448,-0.004717,0.003061,0.012302,0.006166,-0.219819,0.975521
31.787291,-0.005418,-0.001886,0.008403,0.032480,-0.001365,-0.006115,0.999453,-0.004670,0.002862,0.012188,-0.000353,-0.214117,0.976808
31.804335,-0.005434,-0.001561,0.008425,0.032307,-0.001138,-0.006112,0.999459,-0.004733,0.002875,0.012120,0.008242,-0.217985,0.975917
31.837901,-0.005317,-0.001235,0.008391,0.031233,-0.000428,-0.005874,0.999495,-0.004677,0.003040,0.011999,-0.000490,-0.214187,0.976793
31.870946,-0.005396,-0.001439,0.008354,0.029813,-0.000019,-0.005344,0.999541,-0.004548,0.003319,0.011918,-0.006424,-0.220278,0.975416
31.887667,-0.005407,-0.001574,0.008288,0.029537,-0.000151,-0.005056,0.999551,-0.004622,0.003434,0.011873,0.003445,-0.219033,0.975711
31.904559,-0.005430,-0.001717,0.008325,0.029552,-0.000388,-0.005061,0.999550,-0.004606,0.003494,0.011819,0.004281,-0.214467,0.976722
31.938187,-0.005468,-0.001819,0.008242,0.030320,-0.000890,-0.005520,0.999525,-0.004623,0.003557,0.011839,0.004710,-0.218828,0.975752
31.971213,-0.005415,-0.001769,0.008246,0.031401,-0.001183,-0.005995,0.999488,-0.004630,0.003466,0.011737,-0.001257,-0.217038,0.976162
31.987919,-0.005394,-0.001719,0.008180,0.031772,-0.001082,-0.006187,0.999475,-0.004645,0.003360,0.011754,0.003310,-0.217454,0.976065
32.021181,-0.005425,-0.001485,0.008099,0.032145,-0.000529,-0.006246,0.999464,-0.004681,0.003234,0.011694,0.013193,-0.211142,0.977366
32.037995,-0.005400,-0.001393,0.008142,0.031894,-0.000231,-0.006023,0.999473,-0.004655,0.003200,0.011681,0.010396,-0.208431,0.977982
32.054790,-0.005396,-0.001312,0.008194,0.031354,-0.000057,-0.005699,0.999492,-0.004633,0.003192,0.011643,0.010976,-0.211583,0.977298
32.087982,-0.005626,-0.001540,0.008270,0.029911,-0.000327,-0.004785,0.999541,-0.004586,0.003307,0.011701,0.005345,-0.210437,0.977593
32.104861,-0.005692,-0.001602,0.008314,0.029555,-0.000712,-0.004418,0.999553,-0.004706,0.003392,0.011645,0.016809,-0.207587,0.978072
32.121743,-0.005747,-0.001681,0.008297,0.029551,-0.001184,-0.004339,0.999553,-0.004724,0.003518,0.011674,0.011671,-0.208875,0.977873
32.154864,-0.005750,-0.001768,0.008327,0.030333,-0.002021,-0.004788,0.999526,-0.004654,0.003262,0.012158,0.024118,-0.225549,0.973933
32.187993,-0.005666,-0.001649,0.008507,0.030712,-0.002315,-0.005273,0.999512,-0.004992,0.003352,0.011704,0.018349,-0.213519,0.976767
32.205148,-0.005762,-0.001566,0.008437,0.030710,-0.001890,-0.005611,0.999511,-0.005013,0.003292,0.011741,0.017226,-0.211742,0.977174
32.238338,-0.005792,-0.001366,0.008372,0.030607,-0.001026,-0.005578,0.999515,-0.005073,0.003277,0.011783,0.014588,-0.211133,0.977348
32.255018,-0.005804,-0.001249,0.008412,0.030430,-0.000609,-0.005413,0.999522,-0.004850,0.003007,0.012165,0.015106,-0.218393,0.975744
32.271903,-0.005841,-0.001351,0.008453,0.029951,-0.000288,-0.005208,0.999538,-0.005088,0.003371,0.011716,0.011305,-0.210052,0.977625
32.305175,-0.005989,-0.001642,0.008467,0.029160,-0.000375,-0.004442,0.999565,-0.004839,0.003166,0.012190,0.016152,-0.217207,0.975992
32.321905,-0.006111,-0.001863,0.008437,0.029127,-0.000692,-0.004225,0.999567,-0.005114,0.003531,0.011731,0.017968,-0.210081,0.977519
32.338828,-0.006135,-0.001862,0.008404,0.029374,-0.001034,-0.004213,0.999559,-0.005094,0.003512,0.011785,0.014404,-0.209311,0.977743
32.371923,-0.006214,-0.002071,0.008348,0.030585,-0.001675,-0.004542,0.999520,-0.005174,0.003393,0.011769,0.013879,-0.209415,0.977728
32.405305,-0.006311,-0.001994,0.008290,0.031301,-0.001987,-0.004628,0.999497,-0.005256,0.003165,0.011783,0.010086,-0.211565,0.977312
32.422209,-0.006333,-0.001873,0.008348,0.031197,-0.001956,-0.004623,0.999501,-0.005124,0.002753,0.012202,0.020560,-0.225196,0.974097
32.455163,-0.006394,-0.001426,0.008289,0.030341,-0.001493,-0.004374,0.999529,-0.005160,0.002636,0.012158,0.014504,-0.220213,0.975344
32.472413,-0.006373,-0.001365,0.008363,0.029700,-0.001304,-0.004140,0.999549,-0.005220,0.002691,0.012144,0.015090,-0.221477,0.975049
32.489193,-0.006407,-0.001449,0.008425,0.028858,-0.001162,-0.003897,0.999575,-0.005298,0.002756,0.012139,0.025640,-0.225938,0.973804
32.522507,-0.006480,-0.001809,0.008463,0.028041,-0.001232,-0.003329,0.999601,-0.005459,0.003197,0.011711,0.009420,-0.206816,0.978335
32.555662,-0.006470,-0.001983,0.008504,0.028564,-0.001560,-0.003419,0.999585,-0.005493,0.003318,0.011762,0.008170,-0.210287,0.977606
32.572519,-0.006390,-0.002196,0.008723,0.029141,-0.001702,-0.003667,0.999567,-0.005600,0.003324,0.011751,0.013183,-0.210605,0.977482
32.589197,-0.006404,-0.002163,0.008717,0.029826,-0.001802,-0.003919,0.999546,-0.005558,0.003211,0.011949,0.009878,-0.211077,0.977420
32.622437,-0.006385,-0.002182,0.008779,0.030772,-0.001656,-0.004485,0.999515,-0.005639,0.002999,0.012021,0.013787,-0.212782,0.977002
32.639268,-0.006384,-0.002313,0.008820,0.031060,-0.001442,-0.004663,0.999506,-0.005624,0.002915,0.012084,0.011707,-0.213526,0.976867
32.655988,-0.006398,-0.002171,0.008831,0.031336,-0.001251,-0.004607,0.999498,-0.005494,0.002631,0.012526,0.024186,-0.232663,0.972257
32.672679,-0.006448,-0.002088,0.008935,0.031299,-0.001070,-0.004446,0.999500,-0.005696,0.002803,0.012066,0.016011,-0.212689,0.976989
32.706096,-0.006570,-0.002179,0.009061,0.030451,-0.001135,-0.003762,0.999529,-0.005671,0.002723,0.012189,0.012529,-0.212687,0.977040
32.722812,-0.006654,-0.002374,0.009030,0.030083,-0.001321,-0.003359,0.999541,-0.005648,0.002730,0.012313,0.010846,-0.215217,0.976506
32.739527,-0.006785,-0.002673,0.009017,0.030142,-0.001450,-0.003139,0.999540,-0.005685,0.002744,0.012301,0.011248,-0.208518,0.977954
32.772905,-0.006760,-0.002766,0.009092,0.031041,-0.001770,-0.003012,0.999512,-0.005631,0.002503,0.012855,0.014744,-0.225379,0.974160
32.789640,-0.006721,-0.002834,0.009097,0.031586,-0.001896,-0.003161,0.999494,-0.005748,0.002492,0.012964,0.026187,-0.239093,0.970644
32.806411,-0.006662,-0.002842,0.009221,0.032072,-0.001793,-0.003512,0.999478,-0.005766,0.002367,0.012957,0.023264,-0.234993,0.971719
32.823078,-0.006648,-0.002743,0.009188,0.032231,-0.001665,-0.003785,0.999472,-0.005789,0.002168,0.013063,0.024218,-0.228938,0.973140
32.839774,-0.006549,-0.002686,0.009315,0.032176,-0.001461,-0.003941,0.999473,-0.005954,0.002307,0.012606,0.011250,-0.211286,0.977360
32.873103,-0.006541,-0.002316,0.009328,0.031732,-0.000823,-0.004301,0.999487,-0.005873,0.002244,0.012652,0.012663,-0.209777,0.977667
32.906151,-0.006551,-0.002194,0.009318,0.030867,-0.000514,-0.004299,0.999514,-0.005795,0.002353,0.012707,0.008246,-0.211518,0.977339
32.939968,-0.006624,-0.002527,0.009470,0.029914,-0.000604,-0.003754,0.999545,-0.005783,0.002591,0.012707,0.009982,-0.211647,0.977295
32.972948,-0.006581,-0.002811,0.009511,0.030234,-0.000912,-0.003786,0.999535,-0.005726,0.002669,0.012907,0.007405,-0.210077,0.977657
32.989723,-0.006585,-0.002929,0.009432,0.030607,-0.000995,-0.004008,0.999523,-0.005645,0.002605,0.013042,0.006325,-0.205414,0.978655
33.006511,-0.006483,-0.003001,0.009377,0.031224,-0.001063,-0.004247,0.999503,-0.005635,0.002534,0.012995,0.004482,-0.205170,0.978716
33.039898,-0.006403,-0.002860,0.009254,0.032096,-0.000987,-0.004533,0.999474,-0.005593,0.002345,0.012918,0.002913,-0.206362,0.978471
33.073244,-0.006339,-0.002574,0.009073,0.032190,-0.000775,-0.004523,0.999471,-0.005488,0.002171,0.012866,0.002167,-0.207198,0.978297
33.090353,-0.006356,-0.002303,0.008986,0.031709,-0.000615,-0.004420,0.999487,-0.005512,0.002177,0.012766,0.010636,-0.206491,0.978391
33.123759,-0.006338,-0.002033,0.008907,0.029974,-0.000411,-0.004126,0.999542,-0.005441,0.002391,0.012573,-0.000175,-0.209018,0.977912
33.156874,-0.006309,-0.002323,0.008793,0.028569,-0.000718,-0.003617,0.999585,-0.005255,0.002593,0.012516,-0.005463,-0.201384,0.979497
33.173721,-0.006222,-0.002514,0.008672,0.028570,-0.000884,-0.003498,0.999585,-0.005327,0.002741,0.012408,-0.002348,-0.205371,0.978681
33.193185,-0.006225,-0.002446,0.008588,0.029069,-0.001067,-0.003567,0.999571,-0.004930,0.002361,0.013002,0.006688,-0.215735,0.976429
33.223765,-0.006094,-0.002519,0.008530,0.030173,-0.001098,-0.004067,0.999536,-0.005214,0.002792,0.012192,-0.007030,-0.203996,0.978947
33.240509,-0.006067,-0.002431,0.008543,0.030520,-0.000960,-0.004240,0.999525,-0.005243,0.002703,0.012126,-0.003319,-0.201167,0.979551
33.273737,-0.006051,-0.002313,0.008577,0.030797,-0.000398,-0.004524,0.999515,-0.005177,0.002611,0.012058,-0.007955,-0.203733,0.978994
33.290484,-0.006093,-0.002199,0.008517,0.030815,-0.000055,-0.004601,0.999515,-0.005120,0.002493,0.012150,-0.014071,-0.193562,0.980987
33.307348,-0.006154,-0.002074,0.008506,0.030676,0.000217,-0.004568,0.999519,-0.005134,0.002555,0.012069,-0.012350,-0.201286,0.979455
33.340423,-0.006285,-0.002018,0.008584,0.029819,0.000133,-0.004071,0.999547,-0.005218,0.002669,0.011948,-0.002766,-0.202429,0.979293
33.357153,-0.006365,-0.002162,0.008576,0.029380,-0.000158,-0.003755,0.999561,-0.005197,0.002769,0.011986,-0.004576,-0.201906,0.979394
33.390593,-0.006577,-0.002438,0.008618,0.029601,-0.000607,-0.003474,0.999556,-0.005287,0.002887,0.012147,-0.008543,-0.194611,0.980843
33.423996,-0.006626,-0.002479,0.008741,0.030463,-0.000813,-0.003665,0.999529,-0.005417,0.002880,0.012258,-0.008575,-0.195680,0.980630
33.457416,-0.006573,-0.002307,0.008775,0.031231,-0.000738,-0.003788,0.999505,-0.005551,0.002765,0.012302,-0.000813,-0.199470,0.979904
33.490832,-0.006504,-0.002252,0.008731,0.031376,-0.000309,-0.004110,0.999499,-0.005121,0.002035,0.012956,-0.001837,-0.199401,0.979916
33.524297,-0.006420,-0.001951,0.008977,0.031060,0.000043,-0.004333,0.999508,-0.005216,0.002069,0.013133,0.011298,-0.212625,0.977069
33.557662,-0.006320,-0.002039,0.009197,0.029949,-0.000004,-0.004414,0.999542,-0.005109,0.002153,0.013191,0.009942,-0.212413,0.977130
33.590500,-0.006205,-0.002629,0.009206,0.029762,-0.000382,-0.004041,0.999549,-0.005026,0.002463,0.013281,0.008261,-0.228407,0.973531
33.607314,-0.006172,-0.002582,0.009376,0.030470,-0.000464,-0.004081,0.999527,-0.005342,0.002939,0.012557,-0.002390,-0.205959,0.978558
33.624274,-0.006145,-0.002710,0.009299,0.031032,-0.000471,-0.004317,0.999509,-0.005284,0.002960,0.012648,-0.006216,-0.204213,0.978907
33.657541,-0.006170,-0.002573,0.009282,0.032059,-0.000260,-0.004665,0.999475,-0.004968,0.002253,0.013441,0.017431,-0.203346,0.978952
33.674714,-0.006175,-0.002508,0.009297,0.032263,-0.000018,-0.004694,0.999468,-0.004958,0.002173,0.013458,0.020016,-0.214009,0.976627
33.707750,-0.006237,-0.002309,0.009210,0.032271,0.000231,-0.004385,0.999470,-0.005049,0.002106,0.013429,0.026241,-0.220149,0.975113
33.741215,-0.006206,-0.001824,0.009172,0.031482,0.000063,-0.004060,0.999496,-0.004896,0.001975,0.013537,0.017179,-0.217647,0.975876
33.774678,-0.006277,-0.001780,0.009332,0.029607,-0.000568,-0.003644,0.999555,-0.004916,0.002211,0.013456,0.027195,-0.225868,0.973778
33.808225,-0.006352,-0.002160,0.009351,0.028845,-0.001160,-0.003396,0.999578,-0.005022,0.002523,0.013410,0.025108,-0.218965,0.975410
33.825083,-0.006337,-0.002020,0.009245,0.029086,-0.001325,-0.003478,0.999570,-0.005011,0.002554,0.013459,0.017808,-0.206056,0.978378
33.858248,-0.006276,-0.002096,0.009187,0.030199,-0.001344,-0.003870,0.999536,-0.005030,0.002712,0.013404,0.012848,-0.219616,0.975502
33.891441,-0.006256,-0.001972,0.009167,0.030841,-0.000759,-0.003994,0.999516,-0.005116,0.002622,0.013324,0.019038,-0.219820,0.975355
33.925173,-0.006169,-0.001820,0.009180,0.030984,-0.000214,-0.004048,0.999512,-0.005013,0.002542,0.013352,0.015055,-0.229908,0.973096
33.958314,-0.006262,-0.001570,0.009259,0.030352,-0.000115,-0.004064,0.999531,-0.004938,0.002566,0.013246,0.000110,-0.216308,0.976325
33.974981,-0.006288,-0.001643,0.009349,0.029712,-0.000350,-0.004004,0.999551,-0.005011,0.002638,0.013257,0.013254,-0.220262,0.975351
33.991719,-0.006312,-0.001688,0.009390,0.029203,-0.000737,-0.003813,0.999566,-0.004935,0.002697,0.013294,0.009398,-0.214431,0.976694
34.024990,-0.006424,-0.002193,0.009271,0.029413,-0.001477,-0.003551,0.999560,-0.004932,0.002786,0.013294,0.001689,-0.210498,0.977593
34.041719,-0.006421,-0.002146,0.009418,0.029898,-0.001451,-0.003730,0.999545,-0.004967,0.002794,0.013286,0.002676,-0.209699,0.977762
34.074633,-0.006442,-0.002183,0.009377,0.030899,-0.001276,-0.003936,0.999514,-0.005099,0.002694,0.013372,0.001656,-0.208185,0.978088
34.091538,-0.006438,-0.002027,0.009354,0.031056,-0.000959,-0.003969,0.999509,-0.005207,0.002649,0.013414,0.010601,-0.217195,0.976071
34.108263,-0.006412,-0.002023,0.009369,0.031119,-0.000599,-0.003832,0.999508,-0.005073,0.002494,0.013502,-0.001246,-0.220271,0.975438
34.125696,-0.006409,-0.001868,0.009426,0.031114,-0.000404,-0.003499,0.999510,-0.005192,0.002429,0.013441,0.012745,-0.212539,0.977070
34.158683,-0.006520,-0.001403,0.009442,0.030502,-0.000485,-0.003408,0.999529,-0.005132,0.002544,0.013336,0.020469,-0.146341,0.989022
34.192118,-0.006575,-0.001400,0.009583,0.028842,-0.001224,-0.003244,0.999578,-0.005606,0.002921,0.013017,0.050773,-0.100901,0.993600
34.208849,-0.006569,-0.001309,0.009620,0.027830,-0.001706,-0.003105,0.999606,-0.005513,0.002680,0.013435,0.076320,-0.097677,0.992288
34.241702,-0.006641,-0.001063,0.009915,0.026252,-0.002325,-0.003067,0.999648,-0.005499,0.003105,0.013144,0.032279,-0.080528,0.996230
34.258519,-0.006634,-0.000977,0.009799,0.025061,-0.002484,-0.002978,0.999678,-0.005416,0.003223,0.013295,0.017590,-0.043145,0.998914
34.275570,-0.006605,-0.000889,0.009612,0.024438,-0.002253,-0.003297,0.999693,-0.005649,0.003324,0.013328,-0.034231,-0.029430,0.998981
34.292360,-0.006553,-0.000624,0.009403,0.024028,-0.002009,-0.003538,0.999703,-0.005656,0.003416,0.013322,-0.028429,-0.014658,0.999488
34.325577,-0.006667,-0.000249,0.009090,0.023146,-0.001984,-0.003980,0.999722,-0.005755,0.003501,0.013265,-0.024816,-0.009326,0.999649
34.358961,-0.006810,0.000125,0.008870,0.022189,-0.002392,-0.003841,0.999744,-0.005801,0.003706,0.013161,-0.020956,-0.010578,0.999724
34.391988,-0.006730,0.000398,0.008736,0.021036,-0.002714,-0.003734,0.999768,-0.005872,0.004031,0.012904,-0.014795,-0.004666,0.999880
34.409043,-0.006770,0.000376,0.008682,0.020453,-0.002765,-0.003609,0.999781,-0.005861,0.004242,0.012755,-0.019522,-0.004432,0.999800
34.459006,-0.006609,0.000069,0.008396,0.020572,-0.002752,-0.003547,0.999778,-0.005885,0.004729,0.012438,-0.018349,-0.010024,0.999781
34.492917,-0.006560,-0.000089,0.008159,0.022240,-0.002231,-0.004130,0.999742,-0.005599,0.004142,0.012785,0.012925,-0.010551,0.999861
34.525717,-0.006382,-0.000080,0.007989,0.023444,-0.001276,-0.004414,0.999715,-0.005565,0.003924,0.012580,0.017300,0.003950,0.999843
34.542754,-0.006238,-0.000022,0.007967,0.023711,-0.000647,-0.004457,0.999709,-0.005521,0.003845,0.012484,0.013942,-0.011415,0.999838
34.559559,-0.006065,0.000210,0.007977,0.023793,-0.000002,-0.004569,0.999707,-0.005476,0.003815,0.012401,0.024841,0.002500,0.999688
34.592829,-0.005779,0.000456,0.007951,0.023381,0.001512,-0.005031,0.999713,-0.005357,0.003758,0.012279,0.032816,0.003848,0.999454
34.626442,-0.005336,0.000558,0.007923,0.022098,0.003746,-0.005991,0.999731,-0.005257,0.003941,0.012183,0.052152,0.007683,0.998610
34.659620,-0.004972,0.000189,0.007777,0.021486,0.005255,-0.006897,0.999732,-0.004960,0.004182,0.012146,0.073406,0.001086,0.997302
34.693028,-0.004464,-0.000013,0.007620,0.021922,0.006886,-0.008451,0.999700,-0.004547,0.004239,0.012084,0.078316,0.000539,0.996929
34.710246,-0.004335,0.000140,0.007514,0.022194,0.007458,-0.008824,0.999687,-0.004370,0.004254,0.012018,0.081287,-0.001900,0.996689
34.743201,-0.004221,0.000288,0.007459,0.022397,0.008277,-0.009373,0.999671,-0.003925,0.004097,0.011857,0.085183,-0.003667,0.996359
34.776205,-0.004212,0.000616,0.007398,0.021837,0.008688,-0.009246,0.999681,-0.003618,0.004077,0.011741,0.089149,-0.000498,0.996018
34.793094,-0.004156,0.000706,0.007449,0.021379,0.008506,-0.009033,0.999695,-0.003489,0.004045,0.011740,0.096322,-0.005061,0.995337
34.809806,-0.004183,0.000704,0.007516,0.020740,0.008200,-0.008792,0.999713,-0.003388,0.004122,0.011669,0.098114,-0.006979,0.995151
34.842924,-0.004176,0.000660,0.007663,0.019602,0.007320,-0.008320,0.999747,-0.003252,0.004310,0.011560,0.105137,-0.003274,0.994452
34.859746,-0.004152,0.000369,0.007674,0.019562,0.006770,-0.008147,0.999753,-0.003165,0.004462,0.011602,0.109348,-0.004367,0.993994
34.876593,-0.004115,0.000388,0.007693,0.019957,0.006369,-0.008302,0.999746,-0.003212,0.004586,0.011595,0.117802,-0.005173,0.993024
34.893269,-0.004095,0.000128,0.007581,0.020550,0.006181,-0.008829,0.999731,-0.003229,0.004663,0.011612,0.119483,-0.005783,0.992819
34.909936,-0.004049,0.000108,0.007596,0.021439,0.006217,-0.009210,0.999708,-0.003242,0.004640,0.011584,0.116284,0.001545,0.993215
34.927064,-0.003906,0.000179,0.007484,0.022157,0.006442,-0.009366,0.999690,-0.003239,0.004562,0.011519,0.121937,0.004422,0.992528
34.960048,-0.003807,0.000243,0.007333,0.023015,0.007382,-0.009093,0.999667,-0.003167,0.004360,0.011456,0.128616,0.008065,0.991662
34.976816,-0.003789,0.000346,0.007310,0.023042,0.007915,-0.008909,0.999664,-0.003136,0.004251,0.011505,0.135730,0.005916,0.990728
35.010239,-0.003803,0.000876,0.007246,0.022539,0.008654,-0.008607,0.999672,-0.002992,0.004132,0.011388,0.136379,0.010340,0.990603
35.043432,-0.003869,0.000903,0.007392,0.021378,0.008440,-0.008381,0.999701,-0.002954,0.004367,0.011240,0.141016,0.007363,0.989980
35.077088,-0.003899,0.000461,0.007349,0.021391,0.008150,-0.008712,0.999700,-0.002938,0.004588,0.011214,0.141736,0.016282,0.989771
35.093892,-0.003820,0.000478,0.007314,0.021828,0.007963,-0.008822,0.999691,-0.002929,0.004704,0.011219,0.144646,0.016032,0.989354
35.127667,-0.003895,0.000415,0.007394,0.022895,0.007880,-0.009262,0.999664,-0.002925,0.004697,0.011305,0.155089,0.008292,0.987866
